articleID,wordID,Count
44,840,2
44,849,1
44,862,1
44,876,1
44,885,4
44,887,1
44,901,3
44,904,1
44,911,1
44,921,1
44,929,2
44,941,3
44,968,1
44,969,2
44,994,1
44,1002,1
44,1008,1
44,1014,2
44,1027,2
44,1035,1
44,1037,1
44,1039,1
44,1050,1
44,1066,1
44,1069,1
44,1070,1
44,1131,1
44,1136,1
44,1148,1
44,1152,2
44,1171,2
44,1172,1
44,1296,1
44,1301,1
44,1306,1
44,1345,1
44,1362,1
44,1397,3
44,1398,1
44,1403,3
44,1409,1
44,1410,2
44,1434,1
44,1451,1
44,1556,1
44,1575,1
44,1593,1
44,1652,1
44,1662,1
44,1689,1
44,1697,2
44,1725,1
44,1754,1
44,1757,1
44,1765,1
44,1766,1
44,1781,1
44,1822,1
44,1857,1
44,1858,1
44,1893,1
44,1957,1
44,1987,1
44,2021,1
44,2087,1
44,2105,1
44,2145,1
44,2164,1
44,2171,1
44,2180,1
44,2187,1
44,2211,1
44,2233,2
44,2236,1
44,2334,1
44,2416,1
44,2467,1
44,2486,1
44,2491,1
44,2543,1
44,2716,1
44,2730,1
44,2755,1
44,2782,2
44,2831,1
44,2982,1
44,3045,1
44,3073,1
44,3108,1
44,3148,1
44,3182,1
44,3497,1
44,3507,1
44,3561,1
44,3622,1
44,3693,2
44,3700,1
44,3773,1
44,4107,1
44,4111,1
44,4214,1
44,4433,1
44,4450,1
44,4593,1
44,4636,1
44,4775,1
44,4776,1
44,4777,1
44,4778,1
44,4779,1
44,4780,1
44,4781,1
44,4782,1
44,4783,2
44,4784,1
44,4785,1
44,4786,1
44,5257,1
44,5302,3
44,5590,1
44,5882,2
44,6461,1
44,6655,1
44,6764,2
44,6765,1
44,6768,2
44,6771,4
44,6772,1
44,6777,4
44,6778,1
44,6779,4
44,6895,1
44,7141,1
44,7322,1
44,8786,1
44,8792,1
44,8921,1
44,8923,1
44,9898,1
44,9939,1
44,13289,1
44,15979,1
44,21700,2
44,22228,1
44,25644,1
44,33021,1
44,34654,1
44,45744,1
44,47362,1
44,53268,1
44,54022,2
44,54023,2
44,54024,1
44,54025,2
44,54026,1
45,1,1
45,2,1
45,9,3
45,11,8
45,16,1
45,22,1
45,24,2
45,26,5
45,28,9
45,29,6
45,32,7
45,36,1
45,41,2
45,43,1
45,47,1
45,50,5
45,51,1
45,59,4
45,80,1
45,94,1
45,103,1
45,110,1
45,130,2
45,138,2
45,141,1
45,143,2
45,232,2
45,234,4
45,238,1
45,250,4
45,251,1
45,298,1
45,303,3
45,313,2
45,315,1
45,342,1
45,363,1
45,364,1
45,396,1
45,418,1
45,425,2
45,466,1
45,469,1
45,471,1
45,473,8
45,475,1
45,491,1
45,605,2
45,617,1
45,629,1
45,704,1
45,721,1
45,745,1
45,747,2
45,765,1
45,767,1
45,774,2
45,811,1
45,812,1
45,827,2
45,833,1
45,886,1
45,894,1
45,921,2
45,976,1
45,1016,1
45,1017,1
45,1040,1
45,1070,1
45,1076,1
45,1287,1
45,1318,1
45,1327,1
45,1540,1
45,1594,1
45,1648,1
45,1745,1
45,1752,1
45,1766,1
45,1887,1
45,2021,1
45,2120,1
45,2152,1
45,2202,1
45,2213,1
45,2246,1
45,2457,2
45,2460,1
45,2464,1
45,2567,1
45,2578,2
45,2597,1
45,2629,1
45,2982,1
45,3050,1
45,3182,1
45,3509,1
45,3693,1
45,4186,1
45,4214,1
45,4237,1
45,4590,1
45,4593,1
45,4775,1
45,4776,1
45,4777,1
45,4778,1
45,4779,1
45,4780,1
45,4781,1
45,4782,1
45,4783,1
45,4784,1
45,4785,1
45,4786,1
45,5371,1
45,6117,1
45,7083,1
45,7135,1
45,7704,1
45,7842,1
45,8008,1
45,8333,1
45,9110,2
45,9111,1
45,9112,1
45,9113,1
45,9114,1
45,16844,1
45,16859,1
45,22303,1
45,25529,1
46,22,1
46,28,1
46,32,4
46,36,1
46,50,1
46,53,1
46,59,1
46,71,1
46,72,1
46,80,1
46,103,1
46,110,1
46,143,1
46,250,1
46,300,2
46,315,1
46,396,1
46,465,2
46,466,1
46,721,1
46,745,1
46,767,1
46,774,2
46,781,1
46,892,1
46,965,1
46,1010,1
46,1011,1
46,1012,1
46,1013,1
46,1099,1
46,1234,1
46,1258,1
46,1521,1
46,1715,1
46,1931,1
46,1933,1
46,2021,2
46,2149,1
46,2982,1
46,3133,1
46,3182,1
46,3693,1
46,3815,1
46,4214,1
46,4593,1
46,4775,1
46,4776,1
46,4777,1
46,4778,1
46,4779,1
46,4780,1
46,4781,1
46,4782,1
46,4783,1
46,4784,1
46,4785,1
46,4786,1
46,5368,1
46,7958,1
46,9653,1
46,28733,1
47,11,3
47,26,2
47,28,6
47,29,1
47,32,2
47,36,1
47,41,2
47,50,1
47,59,4
47,80,1
47,103,1
47,110,1
47,138,1
47,141,1
47,143,1
47,159,1
47,232,1
47,250,4
47,296,1
47,303,1
47,306,1
47,387,1
47,396,1
47,457,1
47,476,1
47,643,1
47,704,1
47,721,1
47,745,1
47,769,1
47,774,1
47,877,1
47,1017,1
47,1046,1
47,1078,1
47,1392,1
47,1474,1
47,1488,1
47,1629,1
47,1645,1
47,2021,1
47,2382,1
47,2652,1
47,2693,1
47,2932,1
47,2982,1
47,3131,1
47,3182,1
47,3274,1
47,3471,1
47,3693,1
47,4214,1
47,4593,1
47,4775,1
47,4776,1
47,4777,1
47,4778,1
47,4779,1
47,4780,1
47,4781,1
47,4782,1
47,4783,1
47,4784,1
47,4785,1
47,4786,1
47,6059,2
47,6243,1
47,8623,1
47,9623,1
47,19508,1
47,29918,1
47,34030,1
47,54027,1
48,11,2
48,24,1
48,26,3
48,28,5
48,29,1
48,32,6
48,36,1
48,43,1
48,47,1
48,48,1
48,50,1
48,51,2
48,59,1
48,75,1
48,80,1
48,83,1
48,98,1
48,103,1
48,110,1
48,118,1
48,143,1
48,159,3
48,232,1
48,250,1
48,303,1
48,313,1
48,339,2
48,367,1
48,396,1
48,415,1
48,447,1
48,466,1
48,473,1
48,475,1
48,476,2
48,535,1
48,580,1
48,583,1
48,721,1
48,745,1
48,767,1
48,774,2
48,781,1
48,876,1
48,877,1
48,885,1
48,889,1
48,904,2
48,911,1
48,921,2
48,1032,1
48,1064,1
48,1133,1
48,1196,1
48,1318,1
48,1771,1
48,1988,1
48,2021,1
48,2173,1
48,2982,1
48,3074,1
48,3182,1
48,3325,2
48,3362,1
48,3471,1
48,3693,1
48,3719,1
48,3736,1
48,4214,1
48,4235,1
48,4560,1
48,4593,1
48,4775,1
48,4776,1
48,4777,1
48,4778,1
48,4779,1
48,4780,1
48,4781,1
48,4782,1
48,4783,1
48,4784,1
48,4785,1
48,4786,1
48,4827,1
48,6308,1
48,7656,1
48,8370,1
48,9011,1
48,9012,1
48,9013,1
48,9974,1
48,11150,1
48,16969,1
48,22772,1
48,54013,1
48,54028,1
48,54029,1
49,11,2
49,15,1
49,22,1
49,28,1
49,29,4
49,32,1
49,43,2
49,47,1
49,48,3
49,50,1
49,51,2
49,66,1
49,80,1
49,82,1
49,98,1
49,100,1
49,143,1
49,232,1
49,250,3
49,251,1
49,288,2
49,296,1
49,313,2
49,350,1
49,367,1
49,390,1
49,418,1
49,436,1
49,437,1
49,450,1
49,473,1
49,721,1
49,769,1
49,774,2
49,777,1
49,827,1
49,846,1
49,849,1
49,877,2
49,911,1
49,920,1
49,1002,1
49,1091,1
49,1137,1
49,1148,1
49,1216,1
49,1543,1
49,1546,1
49,1635,1
49,1689,1
49,1751,1
49,1776,1
49,1820,1
49,1934,1
49,1982,1
49,2044,1
49,2543,1
49,2574,1
49,2759,1
49,2951,1
49,3042,1
49,3211,1
49,4456,1
49,4645,1
49,5510,1
49,6214,1
49,7204,1
49,7504,1
49,9110,2
49,9111,2
49,9112,3
49,9113,3
49,9114,2
49,9430,1
49,10771,1
49,10861,1
49,12611,1
49,14667,1
49,14872,1
49,18262,1
49,18263,1
49,18264,1
49,18265,1
49,18266,1
49,18267,1
49,18268,1
49,22303,1
49,23467,1
49,36054,1
49,39887,1
49,54030,1
50,11,1
50,22,2
50,28,1
50,29,1
50,32,2
50,43,1
50,80,1
50,121,2
50,288,1
50,473,1
50,475,1
50,747,1
50,763,1
50,876,1
50,921,1
50,968,1
50,1002,1
50,1158,1
50,2895,1
50,4057,2
50,10307,1
50,10375,1
50,11406,1
50,11407,1
50,11833,1
50,12844,1
50,14268,1
50,14426,1
50,16074,1
50,23420,1
50,54302,2
50,54303,2
51,8,1
51,11,6
51,15,1
51,22,4
51,26,3
51,28,9
51,29,4
51,30,2
51,31,1
51,32,19
51,34,1
51,37,1
51,41,2
51,43,2
51,47,1
51,51,2
51,59,2
51,71,2
51,72,3
51,79,1
51,80,5
51,82,1
51,90,1
51,98,1
51,100,1
51,103,1
51,116,1
51,118,1
51,121,1
51,124,2
51,130,1
51,131,1
51,138,3
51,140,1
51,143,7
51,160,1
51,161,1
51,232,3
51,234,3
51,244,1
51,250,3
51,267,1
51,281,1
51,288,1
51,296,1
51,328,5
51,387,5
51,404,1
51,448,1
51,465,2
51,466,3
51,472,4
51,473,5
51,476,2
51,480,1
51,511,1
51,554,1
51,622,1
51,651,1
51,707,1
51,721,3
51,750,1
51,761,1
51,765,1
51,774,1
51,781,1
51,812,4
51,822,2
51,849,1
51,876,1
51,921,4
51,931,1
51,941,1
51,955,1
51,959,2
51,971,1
51,981,1
51,985,1
51,1002,7
51,1027,1
51,1056,1
51,1072,1
51,1154,1
51,1201,2
51,1223,1
51,1244,1
51,1256,1
51,1318,1
51,1331,1
51,1340,1
51,1365,1
51,1391,1
51,1434,1
51,1479,1
51,1490,2
51,1505,1
51,1506,1
51,1513,1
51,1578,1
51,1607,1
51,1634,2
51,1724,2
51,1832,1
51,1879,1
51,1883,1
51,1884,2
51,1916,1
51,1950,1
51,2079,2
51,2170,2
51,2184,1
51,2211,1
51,2233,1
51,2329,1
51,2405,1
51,2457,1
51,2469,1
51,2497,1
51,2527,1
51,2543,1
51,2570,1
51,2578,1
51,2586,1
51,2683,1
51,2752,3
51,2917,1
51,3064,1
51,3261,2
51,3343,1
51,3376,1
51,3698,1
51,3732,1
51,3761,1
51,3930,1
51,3949,1
51,4218,1
51,4261,1
51,4266,1
51,4267,2
51,4268,1
51,4270,4
51,4273,1
51,4308,1
51,4310,1
51,4321,1
51,4330,1
51,4361,1
51,4414,1
51,4840,1
51,5102,1
51,5265,1
51,5295,1
51,5528,1
51,5545,2
51,5587,1
51,5698,1
51,5727,1
51,5782,1
51,6253,2
51,6339,1
51,6602,1
51,6639,1
51,7637,2
51,8136,2
51,8868,1
51,8928,1
51,9384,1
51,9894,1
51,10132,2
51,10267,1
51,10310,1
51,10376,5
51,10378,1
51,10499,1
51,10512,1
51,10630,1
51,11115,1
51,11193,1
51,11258,2
51,11378,2
51,11465,2
51,11618,1
51,11650,1
51,11982,1
51,12168,1
51,12241,1
51,12471,1
51,12595,1
51,12635,1
51,12792,1
51,12827,1
51,13201,2
51,14190,2
51,14191,2
51,14192,4
51,14194,4
51,14195,1
51,14199,1
51,14200,2
51,14201,1
51,14202,3
51,14203,4
51,14204,1
51,14205,1
51,14206,1
51,14207,1
51,14208,1
51,14209,1
51,15973,1
51,16316,1
51,16382,1
51,17072,1
51,17179,1
51,17416,2
51,19600,1
51,21011,1
51,22435,1
51,24895,1
51,27079,1
51,32252,1
51,32643,2
51,37837,1
51,38032,1
51,38153,1
51,39787,1
51,45706,1
51,53570,1
51,54122,1
51,54304,1
51,54305,1
51,54306,1
51,54307,1
51,54308,1
52,11,8
52,22,3
52,28,7
52,29,1
52,32,7
52,41,7
52,51,1
52,59,6
52,71,1
52,80,3
52,86,2
52,100,1
52,121,2
52,130,1
52,138,1
52,142,1
52,143,1
52,178,1
52,191,2
52,232,4
52,234,1
52,244,1
52,250,3
52,279,1
52,281,1
52,288,1
52,296,1
52,300,2
52,306,1
52,311,1
52,313,2
52,373,1
52,387,1
52,392,1
52,415,1
52,419,1
52,457,2
52,464,1
52,476,1
52,480,2
52,514,1
52,535,1
52,573,1
52,625,1
52,643,1
52,667,1
52,707,1
52,774,1
52,777,1
52,778,1
52,791,1
52,819,1
52,827,1
52,837,1
52,863,1
52,869,1
52,883,1
52,885,1
52,887,1
52,893,1
52,967,1
52,984,1
52,1014,1
52,1017,1
52,1024,1
52,1048,1
52,1049,1
52,1072,2
52,1088,1
52,1097,2
52,1100,1
52,1148,1
52,1161,9
52,1217,1
52,1279,1
52,1344,1
52,1348,1
52,1351,1
52,1409,1
52,1415,1
52,1461,1
52,1475,1
52,1512,1
52,1544,1
52,1589,1
52,1631,1
52,1650,1
52,1662,2
52,1667,1
52,1728,1
52,1745,1
52,2468,1
52,2778,2
52,2944,1
52,3041,1
52,3709,1
52,3711,1
52,3811,1
52,3898,2
52,3902,2
52,4040,2
52,4066,1
52,4299,1
52,4386,1
52,4467,1
52,4682,1
52,4698,1
52,5002,1
52,5313,1
52,5529,1
52,5750,1
52,5782,1
52,6298,1
52,6644,1
52,6998,1
52,7922,1
52,8090,2
52,8529,1
52,8792,1
52,10049,1
52,10050,1
52,10132,2
52,10183,1
52,10264,1
52,10266,1
52,10329,1
52,10330,1
52,10332,1
52,10387,1
52,10422,1
52,10569,2
52,10571,3
52,10754,1
52,10767,1
52,10971,1
52,11301,1
52,11447,1
52,11880,1
52,14073,1
52,15152,1
52,15807,1
52,15928,1
52,16258,1
52,17546,1
52,18401,1
52,25502,2
52,25503,2
52,26335,1
52,32688,1
52,35873,1
52,44325,1
52,54309,1
53,26,1
53,29,1
53,32,1
53,51,1
53,59,1
53,80,1
53,141,1
53,812,1
53,820,1
53,830,1
53,1331,1
53,1423,1
53,1950,1
53,2116,1
53,2123,1
53,2579,1
53,3005,1
53,3215,1
53,4299,1
53,6410,1
53,8090,1
53,10132,1
53,11100,1
53,14008,1
53,25270,1
54,11,5
54,22,11
54,26,1
54,27,1
54,28,7
54,29,6
54,32,5
54,37,1
54,50,1
54,51,5
54,54,1
54,59,4
54,80,7
54,82,1
54,103,1
54,121,1
54,136,1
54,140,1
54,141,1
54,142,1
54,143,2
54,199,2
54,244,1
54,307,1
54,328,1
54,354,1
54,387,2
54,465,1
54,478,1
54,526,1
54,532,1
54,625,1
54,675,4
54,687,1
54,749,1
54,750,1
54,761,1
54,765,1
54,778,2
54,793,2
54,810,1
54,812,2
54,921,2
54,1005,1
54,1060,1
54,1061,1
54,1079,1
54,1094,1
54,1148,1
54,1254,1
54,1278,1
54,1371,1
54,1403,1
54,1417,1
54,1423,1
54,1478,1
54,1549,1
54,1636,1
54,1714,1
54,1741,1
54,1854,1
54,2064,2
54,2110,1
54,2136,1
54,2235,1
54,2309,2
54,2363,1
54,2418,1
54,2435,1
54,2713,1
54,2816,2
54,3080,1
54,3109,1
54,3398,1
54,3443,1
54,3631,8
54,3815,3
54,3902,9
54,4274,1
54,4295,2
54,4333,1
54,4447,1
54,4467,1
54,4483,1
54,4492,2
54,4760,1
54,4819,1
54,4882,1
54,5054,1
54,5671,2
54,5709,3
54,5947,1
54,6410,1
54,6501,2
54,7034,1
54,7424,1
54,7439,3
54,7907,1
54,7992,2
54,8374,1
54,8472,1
54,8668,1
54,9172,2
54,9199,1
54,9311,1
54,9394,1
54,9987,2
54,10105,1
54,10132,6
54,10261,1
54,10297,1
54,10661,1
54,10687,1
54,10733,1
54,10782,1
54,10872,1
54,11292,1
54,11644,1
54,11667,1
54,11760,1
54,12020,1
54,12031,3
54,12033,1
54,12574,1
54,12954,1
54,14008,1
54,14447,1
54,14486,2
54,15973,1
54,16502,2
54,19512,1
54,19752,1
54,22997,1
54,24854,1
54,25184,1
54,25582,1
54,33546,1
54,49508,1
54,53249,1
54,54310,3
55,11,3
55,28,4
55,29,3
55,47,1
55,51,1
55,80,2
55,81,1
55,98,1
55,103,1
55,121,1
55,141,1
55,143,1
55,234,1
55,238,3
55,250,1
55,278,1
55,530,1
55,617,1
55,791,1
55,885,1
55,1022,1
55,1031,1
55,1148,2
55,1190,1
55,1344,1
55,1423,1
55,1776,1
55,1805,1
55,1820,1
55,1950,1
55,1963,1
55,2447,1
55,2579,1
55,2867,1
55,3215,1
55,3503,1
55,3710,1
55,3811,1
55,5508,1
55,6356,1
55,8456,1
55,8585,1
55,9998,1
55,10375,1
55,10654,1
55,12215,2
55,16409,1
55,27137,1
55,36220,1
55,37073,1
56,11,5
56,26,2
56,28,4
56,29,1
56,32,1
56,41,5
56,50,1
56,51,1
56,54,1
56,59,2
56,98,1
56,99,2
56,141,2
56,232,2
56,250,1
56,279,1
56,281,1
56,288,1
56,306,2
56,339,1
56,367,2
56,450,1
56,457,2
56,465,1
56,466,2
56,472,1
56,491,2
56,516,1
56,573,1
56,632,1
56,705,1
56,707,1
56,759,1
56,765,1
56,769,1
56,777,2
56,812,1
56,822,1
56,830,1
56,833,1
56,837,1
56,839,1
56,927,1
56,929,1
56,994,1
56,1022,1
56,1027,1
56,1029,1
56,1041,1
56,1070,1
56,1129,1
56,1191,1
56,1254,1
56,1328,1
56,1399,1
56,1412,1
56,1556,2
56,1734,1
56,1884,1
56,1949,1
56,1982,1
56,2086,1
56,2215,1
56,2221,2
56,2357,1
56,2377,1
56,2491,2
56,3029,1
56,3274,1
56,3491,1
56,3517,1
56,3719,1
56,4218,1
56,4314,1
56,4337,1
56,4409,1
56,4523,1
56,4533,1
56,4716,1
56,4760,1
56,5003,3
56,5568,1
56,5947,1
56,5961,1
56,6320,1
56,6677,2
56,6919,2
56,7835,1
56,10134,1
56,10205,1
56,10413,1
56,13994,1
56,15294,1
56,15295,2
56,15296,1
56,15412,1
56,15518,1
56,15804,1
56,15805,1
56,15960,1
56,15961,1
56,16387,1
56,26815,1
57,8,1
57,11,2
57,22,2
57,26,2
57,32,2
57,41,3
57,53,1
57,80,3
57,98,2
57,138,2
57,232,1
57,278,1
57,298,1
57,427,1
57,438,1
57,465,1
57,468,1
57,472,1
57,482,1
57,640,1
57,691,1
57,704,1
57,748,1
57,849,1
57,862,1
57,976,1
57,1099,1
57,1488,1
57,1607,2
57,1963,1
57,2486,1
57,2821,1
57,3808,1
57,3935,1
57,4063,1
57,4361,1
57,4421,1
57,4422,1
57,4467,1
57,4898,1
57,6298,1
57,7259,1
57,7366,1
57,7598,1
57,10070,1
57,10689,1
57,11272,1
57,11833,1
57,54311,1
57,54312,1
57,54313,1
58,13,1
58,15,1
58,32,3
58,43,1
58,50,1
58,71,1
58,98,2
58,121,1
58,140,3
58,232,1
58,250,1
58,294,4
58,472,1
58,748,1
58,750,4
58,766,1
58,849,1
58,921,1
58,1002,1
58,1020,2
58,1040,1
58,1055,1
58,1234,1
58,1244,1
58,1534,2
58,1715,1
58,1749,1
58,1820,1
58,1834,1
58,1893,2
58,1936,1
58,2383,1
58,3215,1
58,3698,2
58,3720,1
58,5148,1
58,6847,1
58,8327,1
58,10413,1
58,10561,1
58,10770,1
58,13946,1
58,26339,1
58,35291,1
58,54314,1
59,5,1
59,11,16
59,14,1
59,22,10
59,24,1
59,26,2
59,28,24
59,29,9
59,30,1
59,32,13
59,41,8
59,43,2
59,47,4
59,48,1
59,50,3
59,51,3
59,54,1
59,59,5
59,70,1
59,72,1
59,80,1
59,100,1
59,121,1
59,136,1
59,137,1
59,138,1
59,141,2
59,143,4
59,148,1
59,159,2
59,232,3
59,234,1
59,238,1
59,244,3
59,250,4
59,294,2
59,296,2
59,298,2
59,300,2
59,303,2
59,313,4
59,314,2
59,319,1
59,354,1
59,364,1
59,367,1
59,379,1
59,387,2
59,415,2
59,421,1
59,422,1
59,437,4
59,452,1
59,454,2
59,455,3
59,457,1
59,459,1
59,464,2
59,466,1
59,468,1
59,473,3
59,476,2
59,480,1
59,497,1
59,535,1
59,549,2
59,554,1
59,573,1
59,583,3
59,629,1
59,632,1
59,643,11
59,656,1
59,660,1
59,662,2
59,691,1
59,721,3
59,748,1
59,766,1
59,774,1
59,777,1
59,791,2
59,807,2
59,813,3
59,827,1
59,830,1
59,849,1
59,862,1
59,876,2
59,885,4
59,887,3
59,894,1
59,901,3
59,906,1
59,921,2
59,966,1
59,970,1
59,992,1
59,1002,3
59,1016,1
59,1019,2
59,1022,1
59,1027,3
59,1028,1
59,1040,1
59,1041,2
59,1066,1
59,1089,1
59,1123,1
59,1126,1
59,1156,1
59,1175,1
59,1180,1
59,1206,1
59,1244,1
59,1252,1
59,1365,1
59,1409,3
59,1412,1
59,1455,1
59,1470,1
59,1556,4
59,1570,1
59,1571,1
59,1584,1
59,1596,2
59,1607,1
59,1629,1
59,1650,1
59,1832,1
59,1933,1
59,1949,1
59,1953,1
59,2037,1
59,2065,1
59,2086,1
59,2116,1
59,2173,1
59,2189,1
59,2215,1
59,2264,2
59,2318,1
59,2382,1
59,2444,1
59,2618,1
59,2626,1
59,2647,3
59,2693,1
59,2709,2
59,2712,1
59,3029,1
59,3153,1
59,3191,1
59,3237,1
59,3378,1
59,3477,1
59,3491,1
59,3517,1
59,3645,3
59,3825,3
59,3926,1
59,3978,1
59,3998,1
59,4093,1
59,4145,1
59,4187,1
59,4218,1
59,4288,1
59,4299,3
59,4344,1
59,4815,1
59,4826,1
59,4990,1
59,5003,3
59,5129,3
59,5272,1
59,5362,2
59,5673,1
59,5688,1
59,5920,1
59,5981,3
59,6094,1
59,7535,1
59,7836,1
59,7849,1
59,7930,2
59,8150,1
59,8365,1
59,8624,1
59,9512,1
59,9585,1
59,9681,1
59,9688,1
59,9837,1
59,9865,1
59,9924,1
59,10340,1
59,10417,1
59,10643,1
59,10654,1
59,11181,1
59,11254,1
59,11272,2
59,11459,1
59,11596,1
59,11824,1
59,12170,1
59,12216,1
59,12433,1
59,13141,3
59,13321,1
59,13369,2
59,13452,2
59,13647,1
59,13987,1
59,13994,1
59,14591,1
59,15187,1
59,15211,1
59,15302,2
59,15958,1
59,15959,1
59,15961,1
59,19313,2
59,20651,1
59,21089,1
59,21625,1
59,21722,1
59,22416,1
59,24170,1
59,27031,1
59,29017,1
59,29737,1
59,32495,1
59,33210,1
59,40674,1
59,40866,2
59,42246,1
59,42539,1
59,42631,1
59,44338,1
59,45324,1
59,45494,1
59,46643,1
59,53197,1
59,54315,1
60,11,1
60,28,1
60,32,1
60,50,1
60,55,1
60,59,1
60,103,1
60,232,1
60,368,1
60,479,1
60,480,1
60,485,1
60,814,1
60,862,1
60,1034,1
60,1461,1
60,2838,1
60,3719,1
60,3930,1
60,4057,1
60,4790,1
60,7339,1
60,8121,1
60,10066,2
60,10153,1
60,10232,2
60,12138,1
60,12540,1
60,15874,2
60,15875,1
60,15876,1
60,15877,1
60,16705,1
61,55,1
61,303,1
61,368,1
61,476,1
61,485,1
61,3719,2
61,4790,1
61,8121,1
61,10066,2
61,10232,1
61,12540,1
61,15874,2
61,15875,1
61,15876,1
61,15877,1
61,16672,1
62,774,1
62,831,1
62,869,1
62,1475,1
62,3215,1
62,3341,1
62,3709,1
62,8824,1
62,10106,1
62,13600,1
62,14064,1
62,54316,1
63,15,1
63,28,1
63,29,1
63,32,1
63,51,1
63,65,1
63,121,1
63,256,1
63,303,1
63,313,1
63,457,1
63,473,1
63,475,1
63,756,1
63,791,1
63,849,1
63,885,1
63,965,1
63,968,1
63,1022,1
63,1029,1
63,1318,1
63,1366,1
63,2171,1
63,2549,1
63,2579,1
63,2618,1
63,3100,1
63,3102,1
63,3698,1
63,5148,1
63,6410,1
63,7871,1
63,10461,1
63,10467,1
63,10930,1
63,10954,1
63,11245,1
63,12209,1
63,16741,1
64,11,6
64,15,2
64,22,9
64,24,1
64,28,16
64,29,4
64,32,11
64,41,6
64,47,4
64,50,1
64,51,3
64,54,1
64,55,1
64,59,3
64,66,1
64,71,2
64,79,1
64,80,2
64,83,1
64,91,1
64,99,1
64,101,1
64,103,1
64,109,1
64,121,1
64,130,1
64,138,3
64,141,1
64,159,2
64,191,1
64,197,3
64,229,1
64,232,3
64,238,1
64,250,3
64,256,1
64,285,1
64,296,4
64,298,1
64,303,1
64,313,1
64,339,1
64,354,1
64,387,1
64,400,1
64,417,1
64,418,1
64,448,2
64,465,1
64,476,3
64,480,1
64,485,1
64,490,1
64,532,1
64,533,1
64,643,2
64,704,1
64,721,1
64,724,1
64,753,1
64,755,1
64,769,4
64,777,2
64,819,3
64,876,6
64,904,1
64,921,2
64,966,1
64,968,1
64,976,1
64,977,1
64,985,1
64,987,1
64,1022,1
64,1027,1
64,1028,1
64,1029,1
64,1031,1
64,1035,2
64,1039,1
64,1040,1
64,1055,1
64,1089,1
64,1161,2
64,1175,2
64,1216,1
64,1309,1
64,1318,1
64,1320,1
64,1397,1
64,1479,1
64,1512,1
64,1526,1
64,1558,1
64,1568,1
64,1575,1
64,1594,1
64,1607,1
64,1663,1
64,1734,1
64,1847,1
64,2021,1
64,2087,1
64,2170,1
64,2242,1
64,2285,1
64,2302,1
64,2382,1
64,2387,1
64,2412,1
64,2491,1
64,2556,1
64,2605,1
64,2693,1
64,2725,1
64,2808,1
64,2856,2
64,2911,1
64,2916,1
64,2948,1
64,3001,1
64,3289,2
64,3362,1
64,3465,1
64,3560,1
64,3687,1
64,3698,1
64,3843,1
64,3902,1
64,3929,1
64,4299,1
64,4396,1
64,4636,1
64,4984,1
64,5046,1
64,5054,1
64,5142,1
64,5353,1
64,5708,1
64,5782,1
64,6018,1
64,6142,1
64,6297,1
64,6365,1
64,6375,1
64,6763,1
64,7234,1
64,7339,1
64,7366,3
64,7443,1
64,8136,5
64,8456,1
64,8998,1
64,9183,1
64,9190,1
64,9244,1
64,9288,1
64,9322,1
64,9507,1
64,9544,2
64,9919,4
64,10070,1
64,10076,2
64,10132,1
64,10177,2
64,10204,1
64,10457,1
64,10849,1
64,11022,3
64,11224,1
64,11264,1
64,11394,1
64,11736,1
64,12103,1
64,12827,1
64,12994,1
64,13015,1
64,13354,1
64,14082,1
64,14537,1
64,14616,1
64,14643,1
64,14679,2
64,14930,1
64,15036,1
64,15151,2
64,15229,1
64,15232,2
64,15233,1
64,15951,1
64,15952,1
64,15953,1
64,15954,1
64,15955,2
64,16300,1
64,16825,1
64,20544,2
64,24120,1
64,32857,1
64,33161,1
64,47349,1
64,47428,1
64,54317,1
64,54318,1
65,11,1
65,22,1
65,28,1
65,29,1
65,41,3
65,43,1
65,50,2
65,71,1
65,80,1
65,130,1
65,143,1
65,159,1
65,232,2
65,238,1
65,278,1
65,296,1
65,339,1
65,455,1
65,465,1
65,472,2
65,473,4
65,660,1
65,667,1
65,717,1
65,747,2
65,748,1
65,763,1
65,822,1
65,1002,1
65,1099,1
65,1412,1
65,1419,1
65,1423,1
65,1571,1
65,1640,1
65,2657,1
65,3302,1
65,3404,1
65,4291,1
65,4299,2
65,4366,1
65,4477,1
65,5071,1
65,5080,1
65,6118,1
65,6478,1
65,9919,1
65,10199,1
65,12736,1
65,54319,1
66,8,1
66,11,1
66,22,2
66,32,2
66,41,4
66,43,1
66,80,1
66,98,1
66,138,2
66,287,1
66,298,2
66,427,1
66,468,1
66,472,1
66,640,1
66,704,1
66,717,1
66,748,1
66,849,1
66,862,1
66,901,1
66,919,1
66,1021,1
66,1488,1
66,1607,1
66,1936,1
66,1963,1
66,2591,1
66,2821,1
66,3642,1
66,3698,1
66,3808,1
66,3935,1
66,4063,1
66,4065,1
66,4158,1
66,4422,1
66,4898,1
66,7259,1
66,7366,1
66,9085,1
66,10070,1
66,10689,1
66,11272,1
66,16915,1
66,24877,1
66,49326,1
66,54311,1
66,54312,1
66,54313,1
66,54320,1
67,11,6
67,22,10
67,26,5
67,28,10
67,29,5
67,31,1
67,32,13
67,41,8
67,43,2
67,47,1
67,50,2
67,51,3
67,59,6
67,71,9
67,72,2
67,75,1
67,80,10
67,98,2
67,99,3
67,121,3
67,138,1
67,142,2
67,143,10
